stn;time;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
DAV;19880801;200;0;61;843.1;157.3;10622;11.8;1;24.1;76.8
DAV;19880901;167;0;68;844;63.4;10373;8.3;-0.5;19.4;80
DAV;19881001;106;0;68;842.7;64.3;8063;6.9;-5;19.5;76.2
DAV;19881101;79;5;50;841.6;25.6;8359;-1.9;-18.6;11.8;73.9
DAV;19881201;49;52;71;843;115.7;4643;-3.7;-17.2;4.9;86.1
DAV;19890101;81;56;24;850.1;8.8;10581;-2.8;-11;7.2;64.9
DAV;19890201;101;58;56;841;34.8;6784;-1.2;-10.1;8.4;73.5
DAV;19890301;174;40;60;839.5;41.5;11014;1.4;-11.2;14.7;69.4
DAV;19890401;177;3;88;831.8;85.7;4959;1.8;-4.8;11.5;77
DAV;19890501;249;0;59;843.1;42.2;11321;7.2;-2.5;18.6;70.1
DAV;19890601;235;0;79;841.6;121;8419;8.3;-1;19.2;73.6
DAV;19890701;200;0;76;845.5;120;7949;12;3.8;22.4;77.9
DAV;19890801;212;0;60;842.9;97.6;11327;11.5;0.9;24.7;75.8
DAV;19890901;149;0;70;843.6;73.2;8832;8.3;0.4;21.5;81.3
DAV;19891001;128;0;45;844.8;40.3;11369;5.3;-3.8;20.5;68.5
DAV;19891101;80;2;43;838.7;36.9;8672;-0.6;-13.5;13.7;69.6
DAV;19891201;60;5;41;838;49.9;8102;-1.2;-10.4;11.4;62
DAV;19900101;74;19;35;843.9;17.7;8911;-3.3;-12;7.9;65.2
DAV;19900201;98;50;54;840.1;250;7346;-0.2;-10.6;11.9;69.8
DAV;19900301;170;56;59;847.5;16.3;10502;0.4;-14.1;14.6;70.6
DAV;19900401;182;10;83;835.6;75.7;4912;0.9;-8.3;13.7;77.6
DAV;19900501;240;0;70;843;64.5;11156;8.1;-2.7;17.8;68.1
DAV;19900601;220;0;78;840.9;187.6;8596;9.3;0;23.1;77.4
DAV;19900701;261;0;59;845;124.4;13471;12.1;2;25.3;71.3
DAV;19900801;210;0;63;846.3;101.1;11895;12.1;1;23.7;72.5
DAV;19900901;153;0;74;842.6;90;8683;7.4;-0.6;20.1;78
DAV;19901001;107;0;66;839.6;70;8131;6.6;-4.2;19.2;72.6
DAV;19901101;71;11;66;835.9;73.6;5884;-1.7;-11.4;9.8;81
DAV;19901201;58;36;56;836.6;37.2;6036;-6.6;-16.6;6.3;82.3
DAV;19910101;77;46;38;843;25.3;8755;-4.4;-13;7.2;71.2
DAV;19910201;118;57;50;835.6;22.7;9109;-6.4;-22.2;12.5;74.8
DAV;19910301;151;12;76;836.7;45.9;7169;2.2;-10.4;13.1;73.3
DAV;19910401;207;1;78;836.9;23.3;8342;0.6;-10.9;12.4;72.9
DAV;19910501;215;1;81;839.6;69.1;6938;2.7;-5.4;16.1;78.7
DAV;19910601;228;1;75;840.7;130.6;8641;8.8;-0.3;23.4;75.3
DAV;19910701;263;0;61;843.9;169.6;13610;13.7;2.9;24.9;73.8
DAV;19910801;234;0;56;846.2;31.4;13742;13.1;2.8;25.9;70.6
DAV;19910901;163;0;66;843.5;119.2;10256;10.6;-0.6;21.9;74.2
DAV;19911001;109;0;61;840.2;20.5;8488;3.7;-8.8;18.7;75.8
DAV;19911101;65;13;66;837.4;48.6;5329;-1.3;-12.3;12.9;81.2
DAV;19911201;54;40;35;845.6;208;7781;-5.1;-14.4;6.1;74.3
DAV;19920101;75;81;35;847;7.3;9600;-4.9;-17.8;5.3;72.1
DAV;19920201;103;118;51;844.5;94.9;7398;-4.1;-21;8.9;74.3
DAV;19920301;143;119;74;837.8;152.9;6704;-1.1;-11.8;10.4;74.7
DAV;19920401;193;101;80;835.9;68.1;7628;1.4;-9.4;16.1;74.5
DAV;19920501;253;7;69;842.7;51.5;11618;8.1;-1.4;19.5;68.9
DAV;19920601;223;0;76;839.2;82.5;8455;9.8;0.8;20.3;73.6
DAV;19920701;233;0;66;844.6;133.5;11332;12.7;3.2;25.8;76.6
DAV;19920801;219;0;58;844.7;129.4;13280;14.7;1.1;26.6;69.5
DAV;19920901;159;0;56;845.2;58.1;10283;8.8;-1.8;19.8;75.1
DAV;19921001;89;5;78;833.1;85.8;4726;2.3;-10;14.8;85.9
DAV;19921101;60;14;64;841.3;131.7;4619;0.9;-10.8;14.7;80.3
DAV;19921201;52;40;40;839.7;61.8;6506;-3.6;-12.8;6.1;77.4
DAV;19930101;65;35;48;846.2;46.8;6851;-2.4;-19.4;9.9;74.2
DAV;19930201;114;55;34;844.5;38.3;9267;-4.7;-21.9;9.8;67
DAV;19930301;163;57;61;840.5;23.4;9146;-2.3;-17.7;12.7;70.3
DAV;19930401;200;29;71;836.1;66;8075;3.1;-7;16.8;69.6
DAV;19930501;228;0;70;839.4;72;9313;8.5;-1.5;21.2;68.6
DAV;19930601;222;0;73;842.7;162.3;9075;10.2;0.1;22.8;75.7
DAV;19930701;214;0;70;844.1;158.1;8624;10.6;-1;25.4;76.5
DAV;19930801;207;0;58;845.1;154.5;11727;12.2;0.1;26.1;74.5
DAV;19930901;135;0;73;839;102.2;6650;7.7;-2.2;21.9;76.7
DAV;19931001;95;3;66;838.2;122.2;6462;4;-5.9;17;78.2
DAV;19931101;74;5;50;839;28.2;7365;-2.4;-14.8;11.7;77.7
DAV;19931201;49;38;68;835.1;113.2;4503;-3.2;-15;8.7;83
DAV;19940101;61;77;66;837;104;5153;-3.9;-16.5;5.9;81.8
DAV;19940201;101;92;65;835.2;46.4;5317;-4.4;-18.6;10.1;75
DAV;19940301;157;63;66;842.5;45.6;8819;2.1;-8.2;14.3;72.5
DAV;19940401;199;17;78;834.1;81.6;7046;1;-8.8;16.5;74.6
DAV;19940501;204;0;75;838.6;119;7544;7.4;-1.5;17;74.9
DAV;19940601;240;0;71;844.7;113.1;10261;10.5;0.2;24.8;70.5
DAV;19940701;246;0;60;845.4;113.6;12689;14.6;4.8;27.6;71.4
DAV;19940801;197;0;61;843.9;198;10565;13;5.5;26.2;77.8
DAV;19940901;148;0;74;841;195.7;8056;8.9;-2;21.4;77.9
DAV;19941001;121;0;50;840.8;26.4;9915;4.7;-5.7;16.7;72.8
DAV;19941101;66;2;64;843.5;88.7;5573;3.1;-4.3;12.9;79.6
DAV;19941201;51;5;55;842.1;36;5243;-2.1;-13.8;9.9;75.7
DAV;19950101;62;68;64;837.2;169.2;4976;-6.6;-20.9;6.7;83.3
DAV;19950201;96;86;74;838.3;58.5;5234;-1.6;-14.5;9.3;76.9
DAV;19950301;165;91;61;835.8;78;8697;-3.5;-18;10.4;72.2
DAV;19950401;192;54;79;838.3;72.7;6253;2.4;-7.5;13.2;73.7
DAV;19950501;237;0;66;839.8;97;10319;6.7;-5.1;20.2;70.9
DAV;19950601;224;0;76;841;125.3;8014;8.2;0.1;23;78.9
DAV;19950701;256;0;60;844.2;157.7;12912;14.3;5.8;26.6;74.7
DAV;19950801;172;1;76;843.1;241.7;6882;10.8;-0.1;22.8;82
DAV;19950901;144;0;78;839.1;82.4;6472;6;-5.2;17.4;80.2
DAV;19951001;133;0;36;847.3;3.1;12544;7.5;-1.9;19.5;69.2
DAV;19951101;76;11;58;839.6;56.8;6344;-1.5;-14.7;10.9;79.5
DAV;19951201;55;24;60;835.3;52.5;5224;-4;-17.9;7.1;82
DAV;19960101;78;24;39;835.3;1.5;8032;-1.7;-12;8;67.6
DAV;19960201;110;30;59;832.2;28.5;6801;-6.3;-21.6;6.1;77.1
DAV;19960301;174;29;56;834.9;36;10360;-3.1;-17.9;12;71.5
DAV;19960401;214;3;66;838.3;39.4;9412;3;-9.8;15.8;70.1
DAV;19960501;215;0;69;837.7;108.9;8459;6.8;-2.2;21.9;74.1
DAV;19960601;264;0;66;845;128.9;11839;11.1;0.1;24.4;73.5
DAV;19960701;235;0;61;844.1;179.1;11379;11.1;1.3;24.1;74.3
DAV;19960801;182;0;74;842.7;165.7;8078;11;0.4;22.7;81.1
DAV;19960901;159;1;69;838.9;78.6;8288;5.4;-2;21.1;78.7
DAV;19961001;104;0;66;841.8;105.1;7245;4.1;-4.4;16.2;76.8
DAV;19961101;66;25;70;835.2;177.9;4918;-0.4;-13.1;16.4;78.4
DAV;19961201;55;52;58;833.7;29.3;5699;-3.6;-20.5;7.2;81.4
DAV;19970101;74;48;40;840.6;12.2;8046;-2.8;-12.4;8.8;71.7
DAV;19970201;116;59;46;844;45.1;8793;-2.1;-11;10.3;68
DAV;19970301;160;39;59;844.7;57.3;8384;0.8;-8.2;12.4;72.5
DAV;19970401;224;7;55;839.6;82.6;11003;0.5;-10.3;12.1;68.4
DAV;19970501;247;2;61;840.4;76.8;10223;7.1;-7.2;19.9;66
DAV;19970601;200;0;80;838.2;194.3;6087;10.1;0.4;21.7;76.7
DAV;19970701;195;0;75;843.9;194.2;7880;10.5;2.3;20.8;78.4
DAV;19970801;204;0;66;845;128;10679;13;0.8;23.4;75.4
DAV;19970901;200;0;36;846.6;47.6;15235;10.6;2.2;23.1;72.6
DAV;19971001;118;0;53;840.8;61.6;9284;5;-8.9;20.4;71.4
DAV;19971101;75;6;49;833.9;74;6811;0.5;-9.7;14.2;76.4
DAV;19971201;51;25;66;835.7;65.8;4062;-3;-15.2;6.3;85
DAV;19980101;75;48;44;839.2;45.4;8244;-4.2;-14.2;8.3;74.7
DAV;19980201;125;43;28;846.4;9.3;10911;-0.8;-13.3;13.4;62.5
DAV;19980301;153;30;62;842.5;69.3;7363;-1.6;-14.6;15.1;74.7
DAV;19980401;196;3;74;831.1;70.1;7310;2.3;-9.6;16.2;69.2
DAV;19980501;237;0;61;840.1;34.6;10709;8.1;-0.3;21.1;65
DAV;19980601;253;0;66;843.7;166.3;10640;11;-2.2;24.8;71.3
DAV;19980701;222;0;67;842.3;164.4;9940;12.5;1.4;27;74.6
DAV;19980801;224;0;57;844.9;101.1;12466;12.7;0.3;26.3;75.3
DAV;19980901;138;0;68;839.2;134.6;7225;8;-1.9;22.1;79.1
DAV;19981001;97;1;73;839.8;134.8;5821;3.7;-4.2;16.1;80.2
DAV;19981101;71;10;58;838.2;51.7;5771;-4.1;-19.1;9.4;80.8
DAV;19981201;57;31;48;841.9;30.3;6087;-4.3;-16.4;7.2;76.5
DAV;19990101;69;49;49;838.4;83.7;7005;-3.6;-22;7.8;72.1
DAV;19990201;87;131;72;835.5;256.8;4780;-6.7;-23.1;5.4;85.6
DAV;19990301;170;129;57;835.5;41.6;9306;-0.4;-13.2;11.3;73.3
DAV;19990401;198;79;71;837.4;93.8;6802;2;-9.2;15.4;72.8
DAV;19990501;214;3;69;841.8;131.5;9043;8.6;0.4;21.3;73.4
DAV;19990601;226;0;66;843.5;188.7;9174;9.1;-1.9;22.5;76.7
DAV;19990701;232;0;62;843.6;83.5;10984;12.7;4.4;25.3;74.9
DAV;19990801;180;0;74;842.1;183.6;7684;12.2;3.4;24.1;80.3
DAV;19990901;156;0;61;841.5;187.3;9303;10.7;1.9;21.5;76.3
DAV;19991001;122;2;53;842;71.1;9850;5.5;-4.9;18;74.7
DAV;19991101;73;18;53;841;55.8;6487;-2.7;-16;15.9;80
DAV;19991201;50;39;68;835.8;89.2;4002;-4.5;-17.3;5.9;79.1
DAV;20000101;73;71;41;843.2;72.6;7806;-6.4;-21.8;3.8;80.6
DAV;20000201;100;101;62;843.3;88.4;5925;-3;-16;8.2;80.2
DAV;20000301;153;99;66;840.5;108;7404;-0.9;-12.7;10;76.9
DAV;20000401;203;57;68;833.7;51.1;7792;3.4;-7.9;16.4;69
DAV;20000501;222;0;70;841.7;66.7;8423;8.7;-1.7;20;70.6
DAV;20000601;254;0;56;846;63.9;12039;12;-0.1;25.2;68.7
DAV;20000701;224;0;71;840.6;234;9337;10.3;0.1;25.5;74.8
DAV;20000801;212;0;55;845.6;185.1;12327;13.1;5;25.3;72.4
DAV;20000901;167;0;56;841.8;85;10419;9.4;0.3;20.5;74
DAV;20001001;89;0;69;840.4;76.4;5602;5.9;-1;17.4;77.1
DAV;20001101;73;15;65;834.1;144.2;5490;-0.4;-9.7;9.9;82.3
DAV;20001201;54;10;59;836.3;14.4;5037;-1;-13.7;10.6;73.4
DAV;20010101;62;35;64;835.3;64.1;4933;-4;-15.4;6.4;81.7
DAV;20010201;107;65;60;838.9;90.5;6763;-3.2;-17.9;9.5;76.2
DAV;20010301;148;53;78;831.7;92.6;6019;1.5;-11.3;16.1;76.9
DAV;20010401;199;11;81;836.1;82.3;5858;0.6;-9.3;13.7;74.4
DAV;20010501;252;0;66;841.4;38.5;11462;9.6;-1.2;21.3;67.3
DAV;20010601;254;1;63;842.9;287.9;10869;9;-2.4;24.5;71.5
DAV;20010701;236;0;64;843.3;156.2;11489;12.5;3.4;24.5;74.5
DAV;20010801;218;0;52;845.1;159.5;12372;13.5;1.8;26.1;73.3
DAV;20010901;129;0;79;839.6;137.8;5125;5.5;-0.9;17.4;80.1
DAV;20011001;128;0;42;845.6;52.9;11224;8;-0.8;23.2;70.6
DAV;20011101;72;7;58;841.5;68.1;6541;-1.5;-10.3;12.2;81.1
DAV;20011201;56;27;55;840.1;37.8;5759;-6.7;-20;3.8;79.7
DAV;20020101;75;38;34;845.5;13.8;8972;-4.1;-19.6;9.8;64.8
DAV;20020201;101;36;71;838.7;38.1;5130;-0.8;-14.8;10.7;74.6
DAV;20020301;173;28;54;839.9;118.6;10958;0.6;-12;11.7;67.7
DAV;20020401;206;1;71;836.9;41;8210;2.7;-5.4;14.3;69.9
DAV;20020501;230;1;71;839.4;136.3;8535;7.5;-2.2;20.2;70.7
DAV;20020601;266;0;60;843.8;99.1;12744;13;1.2;27.7;69.5
DAV;20020701;216;0;65;842.4;132.3;10019;12.3;2.3;23.8;75.5
DAV;20020801;189;0;67;842;207.4;9188;11.6;3.7;21.7;80.3
DAV;20020901;148;0;68;842;71.1;7514;7.1;-4.1;18.5;81.4
DAV;20021001;111;1;63;839.5;95.2;8206;4.6;-6.6;16.4;75.1
DAV;20021101;55;7;79;835;224.7;3573;0.9;-9.3;13.4;86.6
DAV;20021201;50;16;64;837.7;49.9;4285;-2.3;-11.2;6.5;85.6
DAV;20030101;67;35;53;835.6;45.4;5930;-6.3;-18.4;5.1;81.7
DAV;20030201;127;68;30;838.3;28.6;10206;-7.4;-19.8;6.1;70.4
DAV;20030301;189;36;37;844;8.1;13820;0.6;-10.3;14;62
DAV;20030401;221;1;61;838.5;32.4;10941;2.5;-14.7;18.8;65.1
DAV;20030501;232;0;66;843.5;81.4;10722;8.7;-1.9;21.9;69.9
DAV;20030601;272;0;60;845;111.9;13541;15.2;6.6;25.6;66.8
DAV;20030701;246;0;56;844.5;125.9;13157;13.3;3.7;26.7;70.5
DAV;20030801;229;0;46;846.4;105.1;14315;15.7;2.4;27.3;65.8
DAV;20030901;173;0;51;845.4;35.7;11067;8.7;0;22.7;71.4
DAV;20031001;113;3;57;836.3;193.6;8487;1.8;-13.2;17.8;76.5
DAV;20031101;75;1;53;840.4;36.1;6551;1.9;-5.3;12.7;72.6
DAV;20031201;59;13;51;839.7;44.5;6216;-2.7;-18.5;10;74.5
DAV;20040101;59;69;69;832.5;126;3934;-5.8;-16.8;2.8;85.9
DAV;20040201;107;91;54;839.1;49.2;6775;-4.4;-19.4;9.3;75.3
DAV;20040301;177;69;55;840.2;17.7;9958;-1.9;-17.1;14.8;71.8
DAV;20040401;210;15;68;835.9;30.3;8729;2.7;-7.5;15.4;69.4
DAV;20040501;234;0;65;838.3;64.2;9170;5.4;-3.5;20;70.9
DAV;20040601;241;0;67;843.8;111.5;10176;10;0.1;23.1;73.8
DAV;20040701;220;0;69;844.1;102.8;9580;12;1;24.3;73.4
DAV;20040801;191;0;71;842.5;196.2;9494;12.4;2.9;23.2;76.5
DAV;20040901;166;0;56;845.6;84.9;10037;9.2;-0.3;20.7;79.9
DAV;20041001;110;0;65;838.9;35.8;8052;7;-3.9;21;77
DAV;20041101;70;5;65;840.7;32.1;5553;-0.9;-11.2;16.7;78.3
DAV;20041201;62;19;40;839.6;30.4;7274;-3.4;-16.7;8.9;74.8
DAV;20050101;69;52;50;841.7;79.9;6483;-6.5;-21.6;6.9;74.3
DAV;20050201;117;96;56;834.5;48.7;7343;-9;-21.8;3.6;82.3
DAV;20050301;169;78;62;837.7;25.9;8986;-1.7;-22.6;13.5;72.5
DAV;20050401;206;5;67;837.3;35;8364;3.1;-5.8;18.1;68
DAV;20050501;246;0;66;841.7;125.3;11117;7.7;-2;23.3;69.8
DAV;20050601;270;0;64;844.7;102.6;12843;11.9;-2.6;25.9;67.4
DAV;20050701;217;0;71;843.3;90.7;9140;12.1;1.2;27.5;75.2
DAV;20050801;175;0;72;843;192.1;8019;10.1;0.5;21.5;81
DAV;20050901;166;0;63;844.2;52.5;10266;9.6;0.9;21.6;78.8
DAV;20051001;126;0;48;844.6;45.5;10925;6.5;-1.7;20.6;68.1
DAV;20051101;75;3;58;839.1;22.4;6994;-1.4;-16;15.4;78.4
DAV;20051201;55;42;-;836.6;102.3;5462;-6.9;-21.9;3.1;87.2
DAV;20060101;79;71;-;841.3;27.7;8347;-6.8;-15.7;5.8;76.5
DAV;20060201;111;82;-;833.7;37.8;6402;-5.5;-18.2;8.5;78.4
DAV;20060301;165;93;-;832.6;61.9;8213;-3.2;-21.7;13.8;75.1
DAV;20060401;203;31;-;837.6;60.6;7877;2.6;-10.1;14.2;73.4
DAV;20060501;208;0;-;841.6;111.5;7764;7.1;-2.4;19.8;73.2
DAV;20060601;267;0;-;845.6;62.8;13946;11.9;-3;26.9;68.9
DAV;20060701;274;0;-;847.1;89;15760;16.1;7.3;27.5;68
DAV;20060801;152;0;-;839.6;139.6;6560;8.9;0.7;21;82
DAV;20060901;177;0;-;843.3;48.4;11927;12;0.9;24.9;73.6
DAV;20061001;116;0;-;841.8;60.4;10398;7.9;-2;20.7;71.6
DAV;20061101;71;2;-;843;47.5;7411;1.5;-9.9;14.3;74
DAV;20061201;59;13;-;845.3;41.3;8013;-1.8;-11.9;9.6;70.4
DAV;20070101;61;26;-;841.3;82.3;5572;-2.4;-15.8;6.8;80
DAV;20070201;102;33;-;834.8;40.5;6600;-1;-9.9;11.5;66.4
DAV;20070301;169;37;-;836.3;35.9;9819;-0.3;-11.4;12.4;68.8
DAV;20070401;251;3;-;842;20.3;14651;7.1;-3.3;19.4;61.9
DAV;20070501;208;1;-;837.5;98.1;8486;8;-1.3;21.8;72.7
DAV;20070601;231;0;-;839.7;130;9640;11.3;2.3;23.6;78.4
DAV;20070701;247;0;-;842;117.7;12219;12.2;0;26.3;72.1
DAV;20070801;187;0;-;841.5;178.5;8715;11.2;2.7;24.9;79.5
DAV;20070901;170;1;-;843;108.3;9653;6.7;-1.3;20.1;77.9
DAV;20071001;127;0;-;843.5;25.9;10502;4;-8.5;19.9;75.6
DAV;20071101;68;37;-;838.9;117.6;5473;-2.5;-17.2;12.9;81.6
DAV;20071201;58;53;-;841.8;49.9;6875;-5;-17.7;6.8;72.1
DAV;20080101;67;67;-;841.4;43.9;6625;-2.6;-17.2;8.5;70.5
DAV;20080201;128;75;-;845.3;16.3;10598;-2;-13.8;13.7;61.1
DAV;20080301;155;60;-;830.1;69.8;6952;-2.4;-18.4;13.1;75.4
DAV;20080401;185;54;-;833.4;136.9;5186;1.1;-12.1;14.3;78.3
DAV;20080501;250;1;-;839.1;51.7;10941;8.6;-1.2;22.4;64.6
DAV;20080601;241;0;-;841.9;116.5;9653;11.4;0.7;27.2;78
DAV;20080701;227;0;-;842.6;218.3;11011;11.7;1.6;23.2;76.6
DAV;20080801;233;0;-;842;160.9;13002;12.2;1.5;24.3;78.1
DAV;20080901;158;0;-;841.2;96.2;9182;7.4;-2.8;23.7;80.3
DAV;20081001;119;1;-;841.4;59.1;9332;5.1;-5.8;18.2;78.5
DAV;20081101;70;18;-;836.6;117;5865;-0.9;-14.4;12.9;81
DAV;20081201;52;57;-;836.8;77.1;4732;-4.4;-15.8;6.5;85.1
DAV;20090101;74;78;-;833.2;36.6;7967;-6.9;-16.2;3.6;72.2
DAV;20090201;102;103;-;832.9;61.3;5472;-5.6;-19.7;7.5;76.5
DAV;20090301;162;115;-;834.9;74.1;7373;-2.4;-16;8.6;73.7
DAV;20090401;229;43;-;837.2;47.6;11060;4.3;-4.4;13.7;67.5
DAV;20090501;250;0;-;843.6;56.9;11452;9.4;-1.6;24.8;64.8
DAV;20090601;221;0;-;841;125.4;7447;10;0.7;23.9;76.3
DAV;20090701;231;0;-;843.3;164.3;10337;12.6;0;25.6;73.7
DAV;20090801;230;0;-;845;103.4;13052;13.8;0.9;26.5;75
DAV;20090901;181;0;-;844.2;45;11663;10.2;-0.5;24.1;76.8
DAV;20091001;117;4;-;840.5;62.7;7973;4.1;-9.6;23.2;72.8
DAV;20091101;68;2;-;835.6;83.2;5383;1.3;-8.3;14.8;76.2
DAV;20091201;50;35;-;829.2;68.1;3802;-5.8;-21.1;6.8;83.6
DAV;20100101;71;46;-;831.2;13.3;6608;-7.7;-18.1;2.4;71.7
DAV;20100201;112;61;-;826.3;30.1;6831;-5.3;-19.4;6.1;69.5
DAV;20100301;171;59;-;836.7;48.5;9291;-2.4;-20.3;11;68.7
DAV;20100401;216;17;-;839.6;48.3;10968;3.1;-11.9;18.9;69.2
DAV;20100501;186;1;-;836.5;152.8;4972;5.4;-2.9;20.5;82.4
DAV;20100601;232;0;-;840.2;90.9;9484;10.8;0.2;22.3;75.3
DAV;20100701;249;0;-;844.4;112.6;12854;14.1;2.5;27.8;70.8
DAV;20100801;184;0;-;841.9;234.4;8692;11.1;0;24.1;81.9
DAV;20100901;157;0;-;840.4;93;8432;7.4;-0.8;18.9;79.6
DAV;20101001;124;4;-;837.7;36.3;9531;3.7;-7.9;19;78.1
DAV;20101101;70;18;-;830.2;88.3;5047;-1;-16.1;14.1;83.8
DAV;20101201;51;51;-;831.1;54.9;4315;-6.4;-19;7.8;84.2
DAV;20110101;74;57;-;838;38.8;7270;-4.9;-18.6;7.5;76.4
DAV;20110201;117;64;-;837.9;17.4;8258;-2.3;-14.4;11.2;64.4
DAV;20110301;179;57;-;840.7;25.5;12133;0.6;-12.3;12.5;64.3
DAV;20110401;240;2;-;841;22;13763;5.5;-6;19;63.2
DAV;20110501;249;1;-;842.9;126.2;12327;8.7;-3.2;20.8;66.2
DAV;20110601;206;0;-;842.4;119.7;7192;10.7;1.6;24.8;77
DAV;20110701;198;0;-;839.6;158.3;7483;10.4;1.6;24.5;76.7
DAV;20110801;234;0;-;843.3;128.5;13602;13.5;0.3;28.5;70.5
DAV;20110901;179;2;-;844.3;129.1;11969;10.5;-0.4;23.3;78
DAV;20111001;139;3;-;843.8;111.1;11969;4.3;-8;21;71
DAV;20111101;88;0;-;843.2;0;9652;2.8;-4.6;14.3;56.7
DAV;20111201;45;44;-;838.1;193.7;4205;-3.1;-16.1;9;82.6
DAV;20120101;59;136;-;840.4;175.9;4639;-5.1;-18.2;3.7;85.8
DAV;20120201;114;141;-;839.7;47.4;8037;-9.5;-27.4;9.9;81.2
DAV;20120301;188;110;-;846;26.3;12754;1;-10.8;13.3;65.8
DAV;20120401;209;47;-;830.2;68.3;7707;2.7;-9.9;19.4;70.5
DAV;20120501;249;0;-;840.1;48.1;10350;7.9;-5.8;22.4;67.9
DAV;20120601;246;0;-;841.4;186;10313;12;0.7;26.6;72.1
DAV;20120701;227;0;-;842.7;168.1;9764;12.4;0.9;25.7;79
DAV;20120801;229;0;-;844.7;155.9;13153;14;2.7;27.3;72.3
DAV;20120901;168;0;-;841.8;88.4;10611;9.2;-1.2;20.6;76.8
DAV;20121001;113;4;-;837.8;101.4;8790;5.4;-10.4;20.7;77
DAV;20121101;72;1;-;836.4;56.4;6289;1.5;-9.6;11.7;71.3
DAV;20121201;51;42;-;835;110.1;3863;-4.7;-17.6;8.2;79.1
DAV;20130101;64;59;-;834;39;4840;-4.7;-18.7;6.7;74.9
DAV;20130201;112;82;-;831.3;39.9;6233;-7.8;-20.4;5.6;72.7
DAV;20130301;153;65;-;828.1;31.6;6780;-1.8;-17.1;9;68.1
DAV;20130401;209;30;-;836.8;37;9115;3.8;-11.9;17;70.3
DAV;20130501;184;0;-;835.1;142.9;5215;5.4;-2.9;17.3;76.4
DAV;20130601;238;0;-;842.5;106.5;9338;9.9;-0.3;26.5;74.6
DAV;20130701;275;0;-;845.6;62.7;14388;14.4;3.6;27.6;69.2
DAV;20130801;222;0;-;844.2;95.9;11808;13;2.6;27.6;72.1
DAV;20130901;154;0;-;841.6;130.2;8536;9;-0.4;22;76.8
DAV;20131001;110;3;-;841.7;115.6;7437;6.4;-3.8;18.2;81.1
DAV;20131101;74;15;-;836.1;93.9;5964;-1.9;-16.1;10.9;84.7
DAV;20131201;63;29;-;843.3;28.6;7832;-2;-13;7.8;65.2
DAV;20140101;60;48;-;832.6;55;4446;-2.6;-15;6.7;81.2
DAV;20140201;104;76;-;832.4;66.2;6093;-2.1;-10.8;8;74.4
DAV;20140301;179;67;-;838.2;35.4;11982;0.7;-11.4;14.1;64.5
DAV;20140401;199;9;-;837;36.4;8662;4.4;-6.1;15.9;69.1
DAV;20140501;237;0;-;839.3;48;9286;6.4;-2.3;19.9;71.3
DAV;20140601;257;0;-;842.2;152.2;11511;11.4;0.2;27.1;69.2
DAV;20140701;198;0;-;841;173.3;8098;11.8;1.3;25.4;79.3
DAV;20140801;170;0;-;840.9;167.3;7232;10.4;1.2;21.7;80.9
DAV;20140901;152;0;-;842.8;60.2;7818;9.2;-1.9;20.2;79.1
DAV;20141001;109;7;-;842.4;102.4;7780;6.4;-5.9;18.7;78.1
DAV;20141101;71;5;-;836.1;75.6;5694;3.5;-5.7;13.3;77.7
DAV;20141201;47;7;-;839.5;49.6;3604;-2.2;-17.1;9;80.1
DAV;20150101;68;35;-;837.6;87.6;6181;-4.1;-16;8.8;77.7
DAV;20150201;110;61;-;834.7;22.7;7134;-5.5;-15.6;5.9;70.1
DAV;20150301;163;64;-;839.9;76.7;9565;-0.2;-14;10.3;67.7
DAV;20150401;233;32;-;841.7;45.1;12003;3.1;-11.7;16.8;62.9
DAV;20150501;212;0;-;840.6;136.2;7964;7.7;-1.7;22;73.3
DAV;20150601;235;0;-;844.3;95.5;9432;11.8;3.1;24.2;71.3
DAV;20150701;283;0;-;844.3;75.7;14906;16;3.6;29.3;66.8
DAV;20150801;215;0;-;843.6;90.2;11235;14.1;4.6;26.8;73.2
DAV;20150901;163;0;-;841.4;130;9208;7.6;-1.7;22.1;78.9
DAV;20151001;121;1;-;840.3;67.1;8572;4.5;-5.5;17.3;78.3
DAV;20151101;83;2;-;843.3;21.6;8501;2.2;-12.3;16.5;68.2
DAV;20151201;64;4;-;849.6;17.6;8820;0.5;-9.1;10;64
DAV;20160101;59;32;-;835.8;90.2;4742;-3.7;-19.9;7.1;79.9
DAV;20160201;95;72;-;833.8;86;4784;-2.1;-13.7;8.8;77.7
DAV;20160301;182;84;-;834.1;42.5;10959;-1.7;-12.8;12.1;68.3
DAV;20160401;198;16;-;835.4;89.3;7361;3.5;-8.6;16.9;68.4
DAV;20160501;215;0;-;837.8;124.1;8236;6.4;-3.5;20.8;71
DAV;20160601;222;0;-;840.7;219.7;7559;10.4;0.2;26.6;79.4
DAV;20160701;241;0;-;844.9;142;11208;13.1;0.2;25.8;75
DAV;20160801;215;0;-;846.1;141;11492;12.8;3.2;25.4;76.4
DAV;20160901;179;0;-;844.6;120;11599;10.5;2.9;21.3;76.8
DAV;20161001;105;0;-;842.2;46.9;6448;3.9;-4.5;15.8;78
DAV;20161101;70;7;-;837.6;45.1;4712;0.6;-11.3;14.3;75.6
DAV;20161201;69;0;-;848.5;6.2;9840;-1.2;-8.3;9.5;58.3
